input_file,n_groups,n_tests,use_prior,chunk_size,nmi,pk,pk_rdm,wd,wd_rdm
corpora/elements_pp/e75_pp_wostw.txt,10,10,False,156,0.5715759041289961,0.5508000000000000000000000001,0.5213333333333333333333333331,0.5792000000000000000000000001,1
corpora/elements_pp/e76_pp_wostw.txt,6,10,False,156,0.45775605283038123,0.4321899736147757255936675462,0.6121372031662269129287598942,0.4918205804749340369393139842,1
corpora/elements_pp/e77_pp_wostw.txt,9,10,False,156,0.5367247596536069,0.4397012578616352201257861636,0.5864779874213836477987421381,0.5617138364779874213836477986,1
corpora/elements_pp/e78_pp_wostw.txt,2,10,False,156,0.3528959948353446,0.5423529411764705882352941178,0.6647058823529411764705882351,0.5758823529411764705882352944,1
corpora/elements_pp/e79_pp_wostw.txt,11,10,False,156,0.546012403259071,0.5145403899721448467966573817,0.558774373259052924791086351,0.6610584958217270194986072423,1
corpora/elements_pp/e7_pp_wostw.txt,9,10,False,156,0.4797311541708941,0.4920808080808080808080808082,0.5705050505050505050505050502,0.6062222222222222222222222222,1
corpora/elements_pp/e80_pp_wostw.txt,12,10,False,156,0.6285122830492885,0.4058634020618556701030927835,0.5747422680412371134020618559,0.5191365979381443298969072163,1
corpora/elements_pp/e81_pp_wostw.txt,9,10,False,156,0.5741589543294832,0.5144167758846657929226736565,0.585845347313237221494102228,0.5884665792922673656618610746,1
corpora/elements_pp/e82_pp_wostw.txt,9,10,False,156,0.5095411879342627,0.4654811715481171548117154812,0.591352859135285913528591353,0.5592747559274755927475592747,1
corpora/elements_pp/e83_pp_wostw.txt,9,10,False,156,0.578035731496734,0.4318133616118769883351007424,0.599151643690349946977730647,0.5265111346765641569459172852,1
corpora/elements_pp/e84_pp_wostw.txt,11,10,False,156,0.4621159327736672,0.5203205495134516313680595306,0.5472238122495706926159129939,0.640755580995993131081854608,1
corpora/elements_pp/e85_pp_wostw.txt,9,10,False,156,0.6005392721442384,0.4342440801457194899817850638,0.619307832422586520947176685,0.4524590163934426229508196722,1
corpora/elements_pp/e86_pp_wostw.txt,13,10,False,156,0.5707282210935174,0.4817770232031692133559705716,0.5353706847764572722127900399,0.6194114318053197509903791738,1
corpora/elements_pp/e87_pp_wostw.txt,3,10,False,156,0.25974906596749187,0.5010526315789473684210526319,0.6789473684210526315789473681,0.5010526315789473684210526319,1
corpora/elements_pp/e88_pp_wostw.txt,9,10,False,156,0.5183248581858773,0.5229347826086956521739130436,0.5722826086956521739130434781,0.6526086956521739130434782609,1
corpora/elements_pp/e89_pp_wostw.txt,7,10,False,156,0.5208644565649503,0.4576181292189006750241080038,0.540019286403085824493731919,0.5960462873674059787849566055,1
corpora/elements_pp/e8_pp_wostw.txt,10,10,False,156,0.4675788642829234,0.4214681440443213296398891967,0.6073407202216066481994459831,0.5238227146814404432132963989,1
corpora/elements_pp/e90_pp_wostw.txt,8,10,False,156,0.5578056390134684,0.5824165915238954012623985572,0.6095581605049594229035166819,0.632461677186654643823264202,1
corpora/elements_pp/e91_pp_wostw.txt,8,10,False,156,0.48523726594477345,0.5146666666666666666666666667,0.5644444444444444444444444441,0.6115555555555555555555555554,1
corpora/elements_pp/e92_pp_wostw.txt,9,10,False,156,0.5825885993870137,0.5317155756207674943566591422,0.5699774266365688487584650111,0.5814898419864559819413092552,1
corpora/elements_pp/e93_pp_wostw.txt,8,10,False,156,0.4934067457698596,0.5537132987910189982728842831,0.5872193436960276338514680481,0.5742659758203799654576856649,1
corpora/elements_pp/e94_pp_wostw.txt,8,10,False,156,0.5902983493959673,0.5270299145299145299145299146,0.5363247863247863247863247861,0.6022435897435897435897435897,1
corpora/elements_pp/e95_pp_wostw.txt,7,10,False,156,0.5866674297166266,0.3973300970873786407766990292,0.614077669902912621359223301,0.4548543689320388349514563109,1
corpora/elements_pp/e96_pp_wostw.txt,8,10,False,156,0.5618735247829644,0.5039076376554174067495559503,0.573712255772646536412078153,0.5401420959147424511545293074,1
corpora/elements_pp/e97_pp_wostw.txt,9,10,False,156,0.660007248960697,0.3742441209406494960806270997,0.6248600223964165733482642779,0.4313549832026875699888017917,1
corpora/elements_pp/e98_pp_wostw.txt,9,10,False,156,0.46454270370140616,0.5496575342465753424657534247,0.550941780821917808219178082,0.6956335616438356164383561644,1
corpora/elements_pp/e99_pp_wostw.txt,10,10,False,156,0.621175106449243,0.5081613508442776735459662288,0.5272045028142589118198874299,0.6282363977485928705440900562,1
corpora/elements_pp/e9_pp_wostw.txt,9,10,False,156,0.5517984397349249,0.5032258064516129032258064516,0.568723702664796633941093969,0.5858345021037868162692847125,1
