input_file,label_ratio,sim_tag,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,50,0.75,0.03614950186243171
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,50,1,0.03403127947599086
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,100,0,0.035758180235476465
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,100,0.25,0.11147444765135887
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,100,0.5,0.11974570966744968
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,100,0.75,0.05109096442149814
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,100,1,0.029631598966683787
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,200,0,0.03288690097950211
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,200,0.25,0.03132496908553114
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,200,0.5,0.06710958839569002
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,200,0.75,0.09997669585160512
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,5,200,1,0.046393054252694334
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,5,0,0.020997739336218086
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,5,0.25,0.024872699367838615
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,5,0.5,0.021072053483684534
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,5,0.75,0.01749561041546388
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,5,1,0.01636054681914186
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,10,0,0.021176931657366328
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,10,0.25,0.025717079354383648
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,10,0.5,0.021506520320599857
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,10,0.75,0.019459427589337674
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,10,1,0.01611608228563198
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,50,0,0.057427196287980896
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,50,0.25,0.04756973848861477
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,50,0.5,0.028259820612452736
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,50,0.75,0.021450950862164243
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,50,1,0.023131484878310182
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,100,0,0.10933675068828826
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,100,0.25,0.09868256809495997
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,100,0.5,0.03808573973434625
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,glv,7,3,max_minus,u,10,10,100,0.75,0.025370996891703263
